time	location	total	foreigners
2017-03-01	Kouchi	247480	5090
2017-04-01	Kouchi	212980	8310
2017-05-01	Kouchi	258370	6380
2017-06-01	Kouchi	195260	6030
2017-07-01	Kouchi	236080	6480
2017-08-01	Kouchi	331310	5740
2017-09-01	Kouchi	220840	6150
2017-10-01	Kouchi	232330	10620
2017-11-01	Kouchi	246080	10260
2017-12-01	Kouchi	183790	3850
2018-01-01	Kouchi	180900	5490
2018-02-01	Kouchi	197780	7870
2018-03-01	Kouchi	267720	7910
2018-04-01	Kouchi	243790	7600
2018-05-01	Kouchi	284260	7220
2018-06-01	Kouchi	200940	4480
2018-07-01	Kouchi	228710	5120
2018-08-01	Kouchi	383110	6390
2018-09-01	Kouchi	255880	5350
2018-10-01	Kouchi	261510	7180
2018-11-01	Kouchi	276590	10180
2018-12-01	Kouchi	233360	4360
2019-01-01	Kouchi	165440	4270
2019-02-01	Kouchi	192980	7220
2019-03-01	Kouchi	266290	10750
2019-04-01	Kouchi	272600	7870
2019-05-01	Kouchi	287010	7250
2019-06-01	Kouchi	206790	6990
2019-07-01	Kouchi	238330	7980
2019-08-01	Kouchi	347870	9150
2019-09-01	Kouchi	223690	6670
2019-10-01	Kouchi	243410	10220
2019-11-01	Kouchi	262330	10490
2019-12-01	Kouchi	196370	6510
2020-01-01	Kouchi	184760	6390
2020-02-01	Kouchi	200410	4970
2020-03-01	Kouchi	148800	1360
2020-04-01	Kouchi	59670	340
2020-05-01	Kouchi	38570	190
2020-06-01	Kouchi	83780	520
2020-07-01	Kouchi	147860	460
2020-08-01	Kouchi	236930	700
2020-09-01	Kouchi	181920	510
2020-10-01	Kouchi	204370	370
2020-11-01	Kouchi	227780	630
2020-12-01	Kouchi	158910	560
2021-01-01	Kouchi	92850	200
2021-02-01	Kouchi	114370	140
2007-01-01	Fukuoka	652550	47510
2007-02-01	Fukuoka	693430	45840
2007-03-01	Fukuoka	790080	49320
2007-04-01	Fukuoka	662430	49480
2007-05-01	Fukuoka	720730	37240
2007-06-01	Fukuoka	645630	37270
2007-07-01	Fukuoka	705840	48230
2007-08-01	Fukuoka	816250	47710
2007-09-01	Fukuoka	653020	39890
2007-10-01	Fukuoka	702050	57650
2007-11-01	Fukuoka	740500	59000
2007-12-01	Fukuoka	699320	60530
2008-01-01	Fukuoka	624880	47710
2008-02-01	Fukuoka	698880	47870
2008-03-01	Fukuoka	766850	47670
2008-04-01	Fukuoka	633410	51920
2008-05-01	Fukuoka	740180	47950
2008-06-01	Fukuoka	624430	44970
2008-07-01	Fukuoka	739940	45270
2008-08-01	Fukuoka	817170	50880
2008-09-01	Fukuoka	662230	34040
2008-10-01	Fukuoka	745260	44890
2008-11-01	Fukuoka	795620	35020
2008-12-01	Fukuoka	677200	29240
2009-01-01	Fukuoka	676840	29130
2009-02-01	Fukuoka	684170	23890
2009-03-01	Fukuoka	787520	27460
2009-04-01	Fukuoka	622870	25670
2009-05-01	Fukuoka	756100	26090
2009-06-01	Fukuoka	602130	20800
2009-07-01	Fukuoka	767060	33500
2009-08-01	Fukuoka	898820	44410
2009-09-01	Fukuoka	794140	27850
2009-10-01	Fukuoka	754980	35250
2009-11-01	Fukuoka	785200	38270
2009-12-01	Fukuoka	729690	42510
2010-01-01	Fukuoka	885980	51650
2010-02-01	Fukuoka	969690	57830
2010-03-01	Fukuoka	1108230	54570
2010-04-01	Fukuoka	841880	44570
2010-05-01	Fukuoka	998170	44420
2010-06-01	Fukuoka	840900	40400
2010-07-01	Fukuoka	1026380	59500
2010-08-01	Fukuoka	1138480	64200
2010-09-01	Fukuoka	948720	49200
2010-10-01	Fukuoka	1024460	48480
2010-11-01	Fukuoka	986390	54480
2010-12-01	Fukuoka	957960	47950
2011-01-01	Fukuoka	962150	61800
2011-02-01	Fukuoka	1016590	58000
2011-03-01	Fukuoka	1135460	32870
2011-04-01	Fukuoka	964930	21340
2011-05-01	Fukuoka	1107140	37180
2011-06-01	Fukuoka	967550	39440
2011-07-01	Fukuoka	1186160	61960
2011-08-01	Fukuoka	1365810	62610
2011-09-01	Fukuoka	1151680	57940
2011-10-01	Fukuoka	1160100	56130
2011-11-01	Fukuoka	1126540	57340
2011-12-01	Fukuoka	1096140	57550
2012-01-01	Fukuoka	976700	56420
2012-02-01	Fukuoka	998760	50130
2012-03-01	Fukuoka	1181560	60830
2012-04-01	Fukuoka	1067130	66270
2012-05-01	Fukuoka	1143660	53030
2012-06-01	Fukuoka	1023040	51210
2012-07-01	Fukuoka	1157390	76010
2012-08-01	Fukuoka	1517610	81770
2012-09-01	Fukuoka	1120060	63570
2012-10-01	Fukuoka	1148940	63510
2012-11-01	Fukuoka	1200370	67230
2012-12-01	Fukuoka	1138900	68760
2013-01-01	Fukuoka	980060	59200
2013-02-01	Fukuoka	1008650	68120
2013-03-01	Fukuoka	1193770	75590
2013-04-01	Fukuoka	1065460	85730
2013-05-01	Fukuoka	1190240	81440
2013-06-01	Fukuoka	1014210	70590
2013-07-01	Fukuoka	1214780	86470
2013-08-01	Fukuoka	1551880	78190
2013-09-01	Fukuoka	1161780	66530
2013-10-01	Fukuoka	1168170	70640
2013-11-01	Fukuoka	1241740	78200
2013-12-01	Fukuoka	1195840	79360
2014-01-01	Fukuoka	1085460	90970
2014-02-01	Fukuoka	1075190	87730
2014-03-01	Fukuoka	1293840	96180
2014-04-01	Fukuoka	1144310	110440
2014-05-01	Fukuoka	1347400	98470
2014-06-01	Fukuoka	1109900	100500
2014-07-01	Fukuoka	1302380	115930
2014-08-01	Fukuoka	1492640	118830
2014-09-01	Fukuoka	1210080	98680
2014-10-01	Fukuoka	1369800	138480
2014-11-01	Fukuoka	1418270	137570
2014-12-01	Fukuoka	1382890	163530
2015-01-01	Fukuoka	1117240	146640
2015-02-01	Fukuoka	1157760	152770
2015-03-01	Fukuoka	1331180	166370
2015-04-01	Fukuoka	1238170	196080
2015-05-01	Fukuoka	1415240	182090
2015-06-01	Fukuoka	1201690	172110
2015-07-01	Fukuoka	1398980	213690
2015-08-01	Fukuoka	1648840	258080
2015-09-01	Fukuoka	1402140	189060
2015-10-01	Fukuoka	1435570	225380
2015-11-01	Fukuoka	1398610	222050
2015-12-01	Fukuoka	1397770	235380
2016-01-01	Fukuoka	1269110	251720
2016-02-01	Fukuoka	1328390	250040
2016-03-01	Fukuoka	1486450	240860
2016-04-01	Fukuoka	1354060	228390
2016-05-01	Fukuoka	1391360	183020
2016-06-01	Fukuoka	1295260	224970
2016-07-01	Fukuoka	1403640	212010
2016-08-01	Fukuoka	1587480	215250
2016-09-01	Fukuoka	1310680	213880
2016-10-01	Fukuoka	1347180	214260
2016-11-01	Fukuoka	1353160	215010
2016-12-01	Fukuoka	1349150	224700
2017-01-01	Fukuoka	1267920	262970
2017-02-01	Fukuoka	1287270	250150
2017-03-01	Fukuoka	1386350	228110
2017-04-01	Fukuoka	1329580	268540
2017-05-01	Fukuoka	1426130	253980
2017-06-01	Fukuoka	1308410	236200
2017-07-01	Fukuoka	1511010	307210
2017-08-01	Fukuoka	1696300	293610
2017-09-01	Fukuoka	1429610	242550
2017-10-01	Fukuoka	1439790	270480
2017-11-01	Fukuoka	1456980	230650
2017-12-01	Fukuoka	1461820	267620
2018-01-01	Fukuoka	1267190	286160
2018-02-01	Fukuoka	1325900	283090
2018-03-01	Fukuoka	1477490	289460
2018-04-01	Fukuoka	1407800	325750
2018-05-01	Fukuoka	1411720	287560
2018-06-01	Fukuoka	1306080	272270
2018-07-01	Fukuoka	1428530	310290
2018-08-01	Fukuoka	1598200	288700
2018-09-01	Fukuoka	1387470	268120
2018-10-01	Fukuoka	1351870	262000
2018-11-01	Fukuoka	1401030	226620
2018-12-01	Fukuoka	1368280	266500
2019-01-01	Fukuoka	1504090	408680
2019-02-01	Fukuoka	1548200	402790
2019-03-01	Fukuoka	1782560	395880
2019-04-01	Fukuoka	1725370	406600
2019-05-01	Fukuoka	1725360	343920
2019-06-01	Fukuoka	1647080	394680
2019-07-01	Fukuoka	1730190	382280
2019-08-01	Fukuoka	1876270	301870
2019-09-01	Fukuoka	1602270	236990
2019-10-01	Fukuoka	1860600	406830
2019-11-01	Fukuoka	1777830	293150
2019-12-01	Fukuoka	1640550	288300
2020-01-01	Fukuoka	1582210	335540
2020-02-01	Fukuoka	1367090	188250
2020-03-01	Fukuoka	851910	35450
2020-04-01	Fukuoka	269950	6070
2020-05-01	Fukuoka	225780	4900
2020-06-01	Fukuoka	401030	2500
2020-07-01	Fukuoka	624500	3410
2020-08-01	Fukuoka	615290	4630
2020-09-01	Fukuoka	747840	4070
2020-10-01	Fukuoka	999790	6550
2020-11-01	Fukuoka	1167470	9800
2020-12-01	Fukuoka	959710	10690
2021-01-01	Fukuoka	601610	18090
2021-02-01	Fukuoka	509600	5870
2007-01-01	Saga	172300	4910
2007-02-01	Saga	166180	4090
2007-03-01	Saga	189340	3880
2007-04-01	Saga	165780	3580
2007-05-01	Saga	182660	3800
2007-06-01	Saga	152180	3660
2007-07-01	Saga	192430	3310
2007-08-01	Saga	259130	2140
2007-09-01	Saga	164200	3760
2007-10-01	Saga	190860	5770
2007-11-01	Saga	217380	5890
2007-12-01	Saga	183380	4170
2008-01-01	Saga	164100	6610
2008-02-01	Saga	169020	4930
2008-03-01	Saga	183350	4130
2008-04-01	Saga	154360	3440
2008-05-01	Saga	181140	3450
2008-06-01	Saga	137330	2850
2008-07-01	Saga	157720	4110
2008-08-01	Saga	187920	3590
2008-09-01	Saga	146370	2460
2008-10-01	Saga	180370	3960
2008-11-01	Saga	208760	2770
2008-12-01	Saga	161010	2250
2009-01-01	Saga	150690	2110
2009-02-01	Saga	153030	1340
2009-03-01	Saga	183940	2000
2009-04-01	Saga	145470	1810
2009-05-01	Saga	181100	1790
2009-06-01	Saga	136180	920
2009-07-01	Saga	146020	2490
2009-08-01	Saga	180180	3680
2009-09-01	Saga	158260	1270
2009-10-01	Saga	168600	2420
2009-11-01	Saga	183040	3420
2009-12-01	Saga	151570	3810
2010-01-01	Saga	152850	3530
2010-02-01	Saga	155420	3940
2010-03-01	Saga	167650	2920
2010-04-01	Saga	162970	2180
2010-05-01	Saga	180740	2370
2010-06-01	Saga	137950	1840
2010-07-01	Saga	160060	3520
2010-08-01	Saga	197390	3610
2010-09-01	Saga	157030	2840
2010-10-01	Saga	174830	3620
2010-11-01	Saga	180760	4950
2010-12-01	Saga	145580	3000
2011-01-01	Saga	197750	5510
2011-02-01	Saga	202000	5000
2011-03-01	Saga	217410	2260
2011-04-01	Saga	226050	1030
2011-05-01	Saga	247790	1450
2011-06-01	Saga	195650	3180
2011-07-01	Saga	228520	3990
2011-08-01	Saga	296420	2570
2011-09-01	Saga	213640	1730
2011-10-01	Saga	222620	2640
2011-11-01	Saga	239180	4550
2011-12-01	Saga	209590	2950
2012-01-01	Saga	184240	3380
2012-02-01	Saga	187370	2780
2012-03-01	Saga	204020	3210
2012-04-01	Saga	206890	3500
2012-05-01	Saga	218810	3180
2012-06-01	Saga	168620	2540
2012-07-01	Saga	203850	2920
2012-08-01	Saga	274440	2820
2012-09-01	Saga	195940	2210
2012-10-01	Saga	212530	3560
2012-11-01	Saga	230850	6050
2012-12-01	Saga	196080	4790
2013-01-01	Saga	204110	3940
2013-02-01	Saga	193050	4520
2013-03-01	Saga	231650	4190
2013-04-01	Saga	213090	4150
2013-05-01	Saga	225360	4300
2013-06-01	Saga	173590	5440
2013-07-01	Saga	225410	4790
2013-08-01	Saga	287680	3960
2013-09-01	Saga	220750	4130
2013-10-01	Saga	226580	3830
2013-11-01	Saga	236190	4850
2013-12-01	Saga	199730	7460
2014-01-01	Saga	207020	7490
2014-02-01	Saga	207920	7890
2014-03-01	Saga	260150	7760
2014-04-01	Saga	217850	5990
2014-05-01	Saga	248870	6890
2014-06-01	Saga	178950	4540
2014-07-01	Saga	222120	8410
2014-08-01	Saga	276510	7780
2014-09-01	Saga	213830	6950
2014-10-01	Saga	278950	8360
2014-11-01	Saga	283390	9880
2014-12-01	Saga	242450	9000
2015-01-01	Saga	214070	9130
2015-02-01	Saga	225730	12700
2015-03-01	Saga	268270	13580
2015-04-01	Saga	247660	14860
2015-05-01	Saga	265110	14770
2015-06-01	Saga	204740	17930
2015-07-01	Saga	250910	19760
2015-08-01	Saga	300520	14380
2015-09-01	Saga	266470	11510
2015-10-01	Saga	280840	20600
2015-11-01	Saga	278530	20270
2015-12-01	Saga	249360	21640
2016-01-01	Saga	221660	20240
2016-02-01	Saga	225710	23550
2016-03-01	Saga	265160	19330
2016-04-01	Saga	244740	17250
2016-05-01	Saga	248500	14250
2016-06-01	Saga	217860	19310
2016-07-01	Saga	234960	19940
2016-08-01	Saga	305680	18940
2016-09-01	Saga	252940	17470
2016-10-01	Saga	267940	25770
2016-11-01	Saga	293840	29060
2016-12-01	Saga	261550	24520
2017-01-01	Saga	226680	28610
2017-02-01	Saga	217500	29730
2017-03-01	Saga	263810	28640
2017-04-01	Saga	254110	32880
2017-05-01	Saga	258780	28890
2017-06-01	Saga	214560	32720
2017-07-01	Saga	263390	35170
2017-08-01	Saga	300380	32510
2017-09-01	Saga	239290	31290
2017-10-01	Saga	244980	37620
2017-11-01	Saga	247200	32430
2017-12-01	Saga	242580	34750
2018-01-01	Saga	210760	34560
2018-02-01	Saga	213110	34670
2018-03-01	Saga	250080	33250
2018-04-01	Saga	227860	36990
2018-05-01	Saga	245450	32830
2018-06-01	Saga	199050	27560
2018-07-01	Saga	210640	30820
2018-08-01	Saga	264080	29660
2018-09-01	Saga	206870	28110
2018-10-01	Saga	236890	36200
2018-11-01	Saga	256430	34210
2018-12-01	Saga	231780	33040
2019-01-01	Saga	209920	37430
2019-02-01	Saga	205460	38840
2019-03-01	Saga	261650	34720
2019-04-01	Saga	257160	34650
2019-05-01	Saga	267360	32210
2019-06-01	Saga	215400	31660
2019-07-01	Saga	234120	31920
2019-08-01	Saga	272130	22680
2019-09-01	Saga	215940	17620
2019-10-01	Saga	221860	21470
2019-11-01	Saga	237760	32300
2019-12-01	Saga	202960	23750
2020-01-01	Saga	191910	24750
2020-02-01	Saga	178570	9190
2020-03-01	Saga	127720	1230
2020-04-01	Saga	54060	440
2020-05-01	Saga	31480	180
2020-06-01	Saga	68030	210
2020-07-01	Saga	110690	200
2020-08-01	Saga	120500	300
2020-09-01	Saga	140880	200
2020-10-01	Saga	174390	1200
2020-11-01	Saga	218450	490
2020-12-01	Saga	177790	2090
2021-01-01	Saga	81490	350
2021-02-01	Saga	90950	560
2007-01-01	Nagasaki	292060	34960
2007-02-01	Nagasaki	335280	37950
2007-03-01	Nagasaki	434920	31490
2007-04-01	Nagasaki	341690	39080
2007-05-01	Nagasaki	410030	39750
2007-06-01	Nagasaki	286410	30030
2007-07-01	Nagasaki	332180	40700
2007-08-01	Nagasaki	492530	41150
2007-09-01	Nagasaki	336340	33090
2007-10-01	Nagasaki	425550	42080
2007-11-01	Nagasaki	436120	43370
2007-12-01	Nagasaki	363450	37420
2008-01-01	Nagasaki	299930	44620
2008-02-01	Nagasaki	361950	44180
2008-03-01	Nagasaki	427070	35780
2008-04-01	Nagasaki	348160	43030
2008-05-01	Nagasaki	432110	40320
2008-06-01	Nagasaki	295950	30750
2008-07-01	Nagasaki	333640	40470
2008-08-01	Nagasaki	447520	34980
2008-09-01	Nagasaki	315750	23220
2008-10-01	Nagasaki	401720	27900
2008-11-01	Nagasaki	407440	17730
2008-12-01	Nagasaki	309110	12800
2009-01-01	Nagasaki	269610	21400
2009-02-01	Nagasaki	281490	13310
2009-03-01	Nagasaki	384410	18250
2009-04-01	Nagasaki	295430	18990
2009-05-01	Nagasaki	413210	17540
2009-06-01	Nagasaki	295340	10810
2009-07-01	Nagasaki	327270	19730
2009-08-01	Nagasaki	483740	27800
2009-09-01	Nagasaki	350710	14310
2009-10-01	Nagasaki	395980	16490
2009-11-01	Nagasaki	372300	19780
2009-12-01	Nagasaki	312080	18290
2010-01-01	Nagasaki	307940	31000
2010-02-01	Nagasaki	389960	29950
2010-03-01	Nagasaki	468190	29730
2010-04-01	Nagasaki	390090	29150
2010-05-01	Nagasaki	488700	27420
2010-06-01	Nagasaki	352930	26300
2010-07-01	Nagasaki	386020	39840
2010-08-01	Nagasaki	534850	35610
2010-09-01	Nagasaki	383670	24650
2010-10-01	Nagasaki	493450	29730
2010-11-01	Nagasaki	459050	31890
2010-12-01	Nagasaki	385630	25720
2011-01-01	Nagasaki	423690	43010
2011-02-01	Nagasaki	525950	34580
2011-03-01	Nagasaki	534240	12710
2011-04-01	Nagasaki	499310	11430
2011-05-01	Nagasaki	650070	15180
2011-06-01	Nagasaki	533300	15450
2011-07-01	Nagasaki	614860	25250
2011-08-01	Nagasaki	866170	32540
2011-09-01	Nagasaki	581310	21640
2011-10-01	Nagasaki	643410	21510
2011-11-01	Nagasaki	608070	23140
2011-12-01	Nagasaki	513000	20380
2012-01-01	Nagasaki	407120	37300
2012-02-01	Nagasaki	430100	31780
2012-03-01	Nagasaki	558870	41040
2012-04-01	Nagasaki	538460	49900
2012-05-01	Nagasaki	644910	43230
2012-06-01	Nagasaki	476080	41220
2012-07-01	Nagasaki	528620	37800
2012-08-01	Nagasaki	736340	36590
2012-09-01	Nagasaki	517090	20630
2012-10-01	Nagasaki	644880	28550
2012-11-01	Nagasaki	612590	24360
2012-12-01	Nagasaki	533420	26420
2013-01-01	Nagasaki	418830	24230
2013-02-01	Nagasaki	515940	33570
2013-03-01	Nagasaki	606580	37190
2013-04-01	Nagasaki	550120	36950
2013-05-01	Nagasaki	671550	33580
2013-06-01	Nagasaki	476500	27750
2013-07-01	Nagasaki	635580	45570
2013-08-01	Nagasaki	939500	40290
2013-09-01	Nagasaki	560050	32020
2013-10-01	Nagasaki	635320	38060
2013-11-01	Nagasaki	659710	38710
2013-12-01	Nagasaki	585000	37070
2014-01-01	Nagasaki	469980	34820
2014-02-01	Nagasaki	543750	35220
2014-03-01	Nagasaki	658690	36690
2014-04-01	Nagasaki	534410	46340
2014-05-01	Nagasaki	681240	41120
2014-06-01	Nagasaki	490500	45570
2014-07-01	Nagasaki	567610	45550
2014-08-01	Nagasaki	786490	39750
2014-09-01	Nagasaki	567200	31660
2014-10-01	Nagasaki	706270	43780
2014-11-01	Nagasaki	706390	47930
2014-12-01	Nagasaki	602480	44080
2015-01-01	Nagasaki	551460	52250
2015-02-01	Nagasaki	637780	59270
2015-03-01	Nagasaki	821010	70690
2015-04-01	Nagasaki	654910	81730
2015-05-01	Nagasaki	793450	79040
2015-06-01	Nagasaki	599290	63250
2015-07-01	Nagasaki	684210	81290
2015-08-01	Nagasaki	911620	74490
2015-09-01	Nagasaki	731890	70570
2015-10-01	Nagasaki	796520	80280
2015-11-01	Nagasaki	788490	85200
2015-12-01	Nagasaki	701810	74150
2016-01-01	Nagasaki	536560	73730
2016-02-01	Nagasaki	636440	79380
2016-03-01	Nagasaki	724970	68170
2016-04-01	Nagasaki	541480	66190
2016-05-01	Nagasaki	549630	55140
2016-06-01	Nagasaki	452880	53730
2016-07-01	Nagasaki	578930	67360
2016-08-01	Nagasaki	793530	51800
2016-09-01	Nagasaki	615260	49630
2016-10-01	Nagasaki	675740	53830
2016-11-01	Nagasaki	666910	54680
2016-12-01	Nagasaki	611450	51780
2017-01-01	Nagasaki	508810	58210
2017-02-01	Nagasaki	563210	60230
2017-03-01	Nagasaki	732480	58920
2017-04-01	Nagasaki	607110	81390
2017-05-01	Nagasaki	725650	70940
2017-06-01	Nagasaki	533900	69170
2017-07-01	Nagasaki	640890	74190
2017-08-01	Nagasaki	866260	65340
2017-09-01	Nagasaki	563830	49170
2017-10-01	Nagasaki	664980	70350
2017-11-01	Nagasaki	690110	66290
2017-12-01	Nagasaki	621970	55050
2018-01-01	Nagasaki	521540	75050
2018-02-01	Nagasaki	524910	57060
2018-03-01	Nagasaki	722040	61600
2018-04-01	Nagasaki	652130	93320
2018-05-01	Nagasaki	712240	79400
2018-06-01	Nagasaki	522810	61990
2018-07-01	Nagasaki	628850	76900
2018-08-01	Nagasaki	902700	76900
2018-09-01	Nagasaki	609440	58350
2018-10-01	Nagasaki	688460	72560
2018-11-01	Nagasaki	712990	75590
2018-12-01	Nagasaki	656960	71350
2019-01-01	Nagasaki	485020	68250
2019-02-01	Nagasaki	566630	81070
2019-03-01	Nagasaki	689220	81290
2019-04-01	Nagasaki	621280	86700
2019-05-01	Nagasaki	716900	75660
2019-06-01	Nagasaki	532150	71850
2019-07-01	Nagasaki	578790	64670
2019-08-01	Nagasaki	752050	50800
2019-09-01	Nagasaki	527720	37480
2019-10-01	Nagasaki	607900	47060
2019-11-01	Nagasaki	626230	46560
2019-12-01	Nagasaki	544960	41890
2020-01-01	Nagasaki	492740	54640
2020-02-01	Nagasaki	467310	23850
2020-03-01	Nagasaki	315600	16210
2020-04-01	Nagasaki	122170	2440
2020-05-01	Nagasaki	88050	1750
2020-06-01	Nagasaki	233370	3610
2020-07-01	Nagasaki	388700	5370
2020-08-01	Nagasaki	340500	2340
2020-09-01	Nagasaki	394290	2500
2020-10-01	Nagasaki	522080	4490
2020-11-01	Nagasaki	641320	5020
2020-12-01	Nagasaki	509740	8220
2021-01-01	Nagasaki	241960	5560
2021-02-01	Nagasaki	243960	3890
2007-01-01	Kumamoto	369910	33870
2007-02-01	Kumamoto	391930	36200
2007-03-01	Kumamoto	462280	35900
2007-04-01	Kumamoto	425810	36340
2007-05-01	Kumamoto	474640	28370
2007-06-01	Kumamoto	385200	25750
2007-07-01	Kumamoto	394020	31800
2007-08-01	Kumamoto	574710	34800
2007-09-01	Kumamoto	427460	28240
2007-10-01	Kumamoto	496510	39110
2007-11-01	Kumamoto	527960	39300
2007-12-01	Kumamoto	417370	37620
2008-01-01	Kumamoto	382270	41560
2008-02-01	Kumamoto	385750	37850
2008-03-01	Kumamoto	458910	38590
2008-04-01	Kumamoto	431680	45720
2008-05-01	Kumamoto	492750	38810
2008-06-01	Kumamoto	361900	33460
2008-07-01	Kumamoto	413840	24440
2008-08-01	Kumamoto	562050	26090
2008-09-01	Kumamoto	418630	21060
2008-10-01	Kumamoto	470830	27050
2008-11-01	Kumamoto	490650	20450
2008-12-01	Kumamoto	350730	13950
2009-01-01	Kumamoto	345920	17360
2009-02-01	Kumamoto	339170	16360
2009-03-01	Kumamoto	426680	16690
2009-04-01	Kumamoto	356090	16330
2009-05-01	Kumamoto	445860	12730
2009-06-01	Kumamoto	325100	6930
2009-07-01	Kumamoto	404280	16500
2009-08-01	Kumamoto	583510	22080
2009-09-01	Kumamoto	469320	10110
2009-10-01	Kumamoto	451850	13690
2009-11-01	Kumamoto	460220	19100
2009-12-01	Kumamoto	368010	22930
2010-01-01	Kumamoto	361700	33760
2010-02-01	Kumamoto	374660	36850
2010-03-01	Kumamoto	488040	34000
2010-04-01	Kumamoto	390140	25540
2010-05-01	Kumamoto	486560	19130
2010-06-01	Kumamoto	349880	17930
2010-07-01	Kumamoto	387970	19570
2010-08-01	Kumamoto	547600	21050
2010-09-01	Kumamoto	400100	13370
2010-10-01	Kumamoto	502400	32470
2010-11-01	Kumamoto	510310	39440
2010-12-01	Kumamoto	425790	38210
2011-01-01	Kumamoto	525240	52560
2011-02-01	Kumamoto	532310	46490
2011-03-01	Kumamoto	615830	20750
2011-04-01	Kumamoto	536840	4500
2011-05-01	Kumamoto	651910	8470
2011-06-01	Kumamoto	492970	9890
2011-07-01	Kumamoto	580810	23130
2011-08-01	Kumamoto	845400	21220
2011-09-01	Kumamoto	659130	19970
2011-10-01	Kumamoto	663640	14590
2011-11-01	Kumamoto	628780	14080
2011-12-01	Kumamoto	498950	14750
2012-01-01	Kumamoto	465460	31850
2012-02-01	Kumamoto	481230	37580
2012-03-01	Kumamoto	614120	36790
2012-04-01	Kumamoto	565450	20590
2012-05-01	Kumamoto	676730	15230
2012-06-01	Kumamoto	487660	17260
2012-07-01	Kumamoto	522820	25350
2012-08-01	Kumamoto	795110	30140
2012-09-01	Kumamoto	581220	20850
2012-10-01	Kumamoto	654630	27020
2012-11-01	Kumamoto	683020	32390
2012-12-01	Kumamoto	561750	30880
2013-01-01	Kumamoto	420800	26010
2013-02-01	Kumamoto	433160	30530
2013-03-01	Kumamoto	553300	36980
2013-04-01	Kumamoto	634330	40970
2013-05-01	Kumamoto	724820	35840
2013-06-01	Kumamoto	472580	40600
2013-07-01	Kumamoto	560000	42860
2013-08-01	Kumamoto	862980	40080
2013-09-01	Kumamoto	601620	31190
2013-10-01	Kumamoto	615100	31430
2013-11-01	Kumamoto	644950	35380
2013-12-01	Kumamoto	533970	29450
2014-01-01	Kumamoto	493350	36480
2014-02-01	Kumamoto	484290	41230
2014-03-01	Kumamoto	627710	42570
2014-04-01	Kumamoto	539910	43290
2014-05-01	Kumamoto	620770	34960
2014-06-01	Kumamoto	472250	38500
2014-07-01	Kumamoto	530670	37670
2014-08-01	Kumamoto	776880	33730
2014-09-01	Kumamoto	566000	29710
2014-10-01	Kumamoto	597270	41170
2014-11-01	Kumamoto	647080	49190
2014-12-01	Kumamoto	512970	46900
2015-01-01	Kumamoto	475750	46550
2015-02-01	Kumamoto	470810	55120
2015-03-01	Kumamoto	589900	60780
2015-04-01	Kumamoto	540500	56250
2015-05-01	Kumamoto	659700	55040
2015-06-01	Kumamoto	474620	46260
2015-07-01	Kumamoto	579330	58420
2015-08-01	Kumamoto	829250	62010
2015-09-01	Kumamoto	666490	54260
2015-10-01	Kumamoto	653470	71460
2015-11-01	Kumamoto	627930	73680
2015-12-01	Kumamoto	562810	74900
2016-01-01	Kumamoto	542270	74050
2016-02-01	Kumamoto	546630	89420
2016-03-01	Kumamoto	640500	83960
2016-04-01	Kumamoto	508980	53280
2016-05-01	Kumamoto	589750	8650
2016-06-01	Kumamoto	537080	14940
2016-07-01	Kumamoto	601960	16760
2016-08-01	Kumamoto	785020	23760
2016-09-01	Kumamoto	638650	26560
2016-10-01	Kumamoto	624050	34020
2016-11-01	Kumamoto	642020	46550
2016-12-01	Kumamoto	618280	46750
2017-01-01	Kumamoto	567030	52880
2017-02-01	Kumamoto	584290	55730
2017-03-01	Kumamoto	711920	64410
2017-04-01	Kumamoto	656260	75850
2017-05-01	Kumamoto	725610	65640
2017-06-01	Kumamoto	579610	61800
2017-07-01	Kumamoto	638370	73120
2017-08-01	Kumamoto	837540	66730
2017-09-01	Kumamoto	633240	56690
2017-10-01	Kumamoto	670310	76850
2017-11-01	Kumamoto	696630	78610
2017-12-01	Kumamoto	597750	79430
2018-01-01	Kumamoto	554350	73870
2018-02-01	Kumamoto	560300	90270
2018-03-01	Kumamoto	702570	94800
2018-04-01	Kumamoto	679780	101320
2018-05-01	Kumamoto	706780	76590
2018-06-01	Kumamoto	587590	73440
2018-07-01	Kumamoto	663490	79150
2018-08-01	Kumamoto	867300	86000
2018-09-01	Kumamoto	658880	67470
2018-10-01	Kumamoto	697680	89790
2018-11-01	Kumamoto	718870	90850
2018-12-01	Kumamoto	655580	89470
