time	accomodations	location	Area
2015-10-01	636820	Gifu	10598.18
2015-11-01	576760	Gifu	10598.18
2015-12-01	529920	Gifu	10598.18
2016-01-01	456770	Gifu	10598.18
2016-02-01	475460	Gifu	10598.18
2016-03-01	544590	Gifu	10598.18
2016-04-01	542780	Gifu	10598.18
2016-05-01	545370	Gifu	10598.18
2016-06-01	444160	Gifu	10598.18
2016-07-01	565920	Gifu	10598.18
2016-08-01	744080	Gifu	10598.18
2016-09-01	487790	Gifu	10598.18
2016-10-01	574510	Gifu	10598.18
2016-11-01	526280	Gifu	10598.18
2016-12-01	476710	Gifu	10598.18
2017-01-01	460010	Gifu	10598.18
2017-02-01	467480	Gifu	10598.18
2017-03-01	538310	Gifu	10598.18
2017-04-01	491770	Gifu	10598.18
2017-05-01	540020	Gifu	10598.18
2017-06-01	413360	Gifu	10598.18
2017-07-01	536350	Gifu	10598.18
2017-08-01	761070	Gifu	10598.18
2017-09-01	503940	Gifu	10598.18
2017-10-01	533150	Gifu	10598.18
2017-11-01	505080	Gifu	10598.18
2017-12-01	454830	Gifu	10598.18
2018-01-01	514260	Gifu	10598.18
2018-02-01	541830	Gifu	10598.18
2018-03-01	543300	Gifu	10598.18
2018-04-01	548500	Gifu	10598.18
2018-05-01	566400	Gifu	10598.18
2018-06-01	467100	Gifu	10598.18
2018-07-01	523930	Gifu	10598.18
2018-08-01	844920	Gifu	10598.18
2018-09-01	570620	Gifu	10598.18
2018-10-01	605600	Gifu	10598.18
2018-11-01	576640	Gifu	10598.18
2018-12-01	548540	Gifu	10598.18
2019-01-01	556170	Gifu	10598.18
2019-02-01	583490	Gifu	10598.18
2019-03-01	612520	Gifu	10598.18
2019-04-01	640600	Gifu	10598.18
2019-05-01	641930	Gifu	10598.18
2019-06-01	514620	Gifu	10598.18
2019-07-01	585210	Gifu	10598.18
2019-08-01	793840	Gifu	10598.18
2019-09-01	607420	Gifu	10598.18
2019-10-01	600670	Gifu	10598.18
2019-11-01	608540	Gifu	10598.18
2019-12-01	559290	Gifu	10598.18
2020-01-01	577150	Gifu	10598.18
2020-02-01	451400	Gifu	10598.18
2020-03-01	321260	Gifu	10598.18
2020-04-01	95950	Gifu	10598.18
2020-05-01	82590	Gifu	10598.18
2020-06-01	186560	Gifu	10598.18
2020-07-01	263850	Gifu	10598.18
2020-08-01	324720	Gifu	10598.18
2020-09-01	368490	Gifu	10598.18
2020-10-01	388120	Gifu	10598.18
2020-11-01	503940	Gifu	10598.18
2020-12-01	347820	Gifu	10598.18
2007-01-01	1022150	Shizuoka	7328.61
2007-02-01	1075900	Shizuoka	7328.61
2007-03-01	1270270	Shizuoka	7328.61
2007-04-01	1031780	Shizuoka	7328.61
2007-05-01	1060990	Shizuoka	7328.61
2007-06-01	937230	Shizuoka	7328.61
2007-07-01	1078640	Shizuoka	7328.61
2007-08-01	1692130	Shizuoka	7328.61
2007-09-01	1005860	Shizuoka	7328.61
2007-10-01	1018800	Shizuoka	7328.61
2007-11-01	1163420	Shizuoka	7328.61
2007-12-01	1067250	Shizuoka	7328.61
2008-01-01	985320	Shizuoka	7328.61
2008-02-01	1075110	Shizuoka	7328.61
2008-03-01	1300030	Shizuoka	7328.61
2008-04-01	1004140	Shizuoka	7328.61
2008-05-01	1040940	Shizuoka	7328.61
2008-06-01	899330	Shizuoka	7328.61
2008-07-01	1129640	Shizuoka	7328.61
2008-08-01	1659490	Shizuoka	7328.61
2008-09-01	963430	Shizuoka	7328.61
2008-10-01	1087760	Shizuoka	7328.61
2008-11-01	1225790	Shizuoka	7328.61
2008-12-01	1106930	Shizuoka	7328.61
2009-01-01	1041230	Shizuoka	7328.61
2009-02-01	1043150	Shizuoka	7328.61
2009-03-01	1316050	Shizuoka	7328.61
2009-04-01	1007220	Shizuoka	7328.61
2009-05-01	1085560	Shizuoka	7328.61
2009-06-01	903860	Shizuoka	7328.61
2009-07-01	1110420	Shizuoka	7328.61
2009-08-01	1630560	Shizuoka	7328.61
2009-09-01	1028620	Shizuoka	7328.61
2009-10-01	1035680	Shizuoka	7328.61
2009-11-01	1134090	Shizuoka	7328.61
2009-12-01	1057300	Shizuoka	7328.61
2010-01-01	1169410	Shizuoka	7328.61
2010-02-01	1258020	Shizuoka	7328.61
2010-03-01	1531170	Shizuoka	7328.61
2010-04-01	1137840	Shizuoka	7328.61
2010-05-01	1246380	Shizuoka	7328.61
2010-06-01	1046660	Shizuoka	7328.61
2010-07-01	1355560	Shizuoka	7328.61
2010-08-01	2011090	Shizuoka	7328.61
2010-09-01	1200900	Shizuoka	7328.61
2010-10-01	1181070	Shizuoka	7328.61
2010-11-01	1264460	Shizuoka	7328.61
2010-12-01	1228110	Shizuoka	7328.61
2011-01-01	1577300	Shizuoka	7328.61
2011-02-01	1610410	Shizuoka	7328.61
2011-03-01	1224210	Shizuoka	7328.61
2011-04-01	1126690	Shizuoka	7328.61
2011-05-01	1477960	Shizuoka	7328.61
2011-06-01	1275700	Shizuoka	7328.61
2011-07-01	1758830	Shizuoka	7328.61
2011-08-01	2898470	Shizuoka	7328.61
2011-09-01	1593860	Shizuoka	7328.61
2011-10-01	1563220	Shizuoka	7328.61
2011-11-01	1646010	Shizuoka	7328.61
2011-12-01	1660220	Shizuoka	7328.61
2012-01-01	1472990	Shizuoka	7328.61
2012-02-01	1441580	Shizuoka	7328.61
2012-03-01	1888680	Shizuoka	7328.61
2012-04-01	1542900	Shizuoka	7328.61
2012-05-01	1625600	Shizuoka	7328.61
2012-06-01	1367130	Shizuoka	7328.61
2012-07-01	1737980	Shizuoka	7328.61
2012-08-01	2826050	Shizuoka	7328.61
2012-09-01	1493720	Shizuoka	7328.61
2012-10-01	1539400	Shizuoka	7328.61
2012-11-01	1688920	Shizuoka	7328.61
2012-12-01	1661560	Shizuoka	7328.61
2013-01-01	1544080	Shizuoka	7328.61
2013-02-01	1501310	Shizuoka	7328.61
2013-03-01	2041850	Shizuoka	7328.61
2013-04-01	1586810	Shizuoka	7328.61
2013-05-01	1628290	Shizuoka	7328.61
2013-06-01	1379480	Shizuoka	7328.61
2013-07-01	1696570	Shizuoka	7328.61
2013-08-01	2823670	Shizuoka	7328.61
2013-09-01	1555080	Shizuoka	7328.61
2013-10-01	1564560	Shizuoka	7328.61
2013-11-01	1822880	Shizuoka	7328.61
2013-12-01	1778760	Shizuoka	7328.61
2014-01-01	1502660	Shizuoka	7328.61
2014-02-01	1397810	Shizuoka	7328.61
2014-03-01	2022530	Shizuoka	7328.61
2014-04-01	1574390	Shizuoka	7328.61
2014-05-01	1668760	Shizuoka	7328.61
2014-06-01	1339310	Shizuoka	7328.61
2014-07-01	1788230	Shizuoka	7328.61
2014-08-01	2812880	Shizuoka	7328.61
2014-09-01	1626970	Shizuoka	7328.61
2014-10-01	1652770	Shizuoka	7328.61
2014-11-01	1859390	Shizuoka	7328.61
2014-12-01	1776870	Shizuoka	7328.61
2015-01-01	1532110	Shizuoka	7328.61
2015-02-01	1516610	Shizuoka	7328.61
2015-03-01	2007850	Shizuoka	7328.61
2015-04-01	1671740	Shizuoka	7328.61
2015-05-01	1869660	Shizuoka	7328.61
2015-06-01	1548450	Shizuoka	7328.61
2015-07-01	2052400	Shizuoka	7328.61
2015-08-01	2885520	Shizuoka	7328.61
2015-09-01	1867410	Shizuoka	7328.61
2015-10-01	1858060	Shizuoka	7328.61
2015-11-01	1879750	Shizuoka	7328.61
2015-12-01	1840560	Shizuoka	7328.61
2016-01-01	1550850	Shizuoka	7328.61
2016-02-01	1616410	Shizuoka	7328.61
2016-03-01	1987280	Shizuoka	7328.61
2016-04-01	1691540	Shizuoka	7328.61
2016-05-01	1690420	Shizuoka	7328.61
2016-06-01	1447790	Shizuoka	7328.61
2016-07-01	1938460	Shizuoka	7328.61
2016-08-01	2775770	Shizuoka	7328.61
2016-09-01	1596350	Shizuoka	7328.61
2016-10-01	1639060	Shizuoka	7328.61
2016-11-01	1601630	Shizuoka	7328.61
2016-12-01	1702120	Shizuoka	7328.61
2017-01-01	1477380	Shizuoka	7328.61
2017-02-01	1525400	Shizuoka	7328.61
2017-03-01	1914820	Shizuoka	7328.61
2017-04-01	1525870	Shizuoka	7328.61
2017-05-01	1627040	Shizuoka	7328.61
2017-06-01	1364280	Shizuoka	7328.61
2017-07-01	1885550	Shizuoka	7328.61
2017-08-01	2729970	Shizuoka	7328.61
2017-09-01	1653990	Shizuoka	7328.61
2017-10-01	1617910	Shizuoka	7328.61
2017-11-01	1752190	Shizuoka	7328.61
2017-12-01	1704290	Shizuoka	7328.61
2018-01-01	1619930	Shizuoka	7328.61
2018-02-01	1541090	Shizuoka	7328.61
2018-03-01	1995900	Shizuoka	7328.61
2018-04-01	1669300	Shizuoka	7328.61
2018-05-01	1703300	Shizuoka	7328.61
2018-06-01	1532600	Shizuoka	7328.61
2018-07-01	1942910	Shizuoka	7328.61
2018-08-01	2814050	Shizuoka	7328.61
2018-09-01	1697270	Shizuoka	7328.61
2018-10-01	1717250	Shizuoka	7328.61
2018-11-01	1823010	Shizuoka	7328.61
2018-12-01	1805380	Shizuoka	7328.61
2019-01-01	1675450	Shizuoka	7328.61
2019-02-01	1674850	Shizuoka	7328.61
2019-03-01	2156580	Shizuoka	7328.61
2019-04-01	1953780	Shizuoka	7328.61
2019-05-01	1912860	Shizuoka	7328.61
2019-06-01	1678390	Shizuoka	7328.61
2019-07-01	2057960	Shizuoka	7328.61
2019-08-01	2961990	Shizuoka	7328.61
2019-09-01	1893550	Shizuoka	7328.61
2019-10-01	1699820	Shizuoka	7328.61
2019-11-01	1934150	Shizuoka	7328.61
2019-12-01	1830070	Shizuoka	7328.61
2020-01-01	1617170	Shizuoka	7328.61
2020-02-01	1484270	Shizuoka	7328.61
2020-03-01	1170600	Shizuoka	7328.61
2020-04-01	423700	Shizuoka	7328.61
2020-05-01	355570	Shizuoka	7328.61
2020-06-01	617700	Shizuoka	7328.61
2020-07-01	959560	Shizuoka	7328.61
2020-08-01	1448760	Shizuoka	7328.61
2020-09-01	1143190	Shizuoka	7328.61
2020-10-01	1321040	Shizuoka	7328.61
2020-11-01	1538130	Shizuoka	7328.61
2020-12-01	1374950	Shizuoka	7328.61
2007-01-01	734060	Aichi	5153.81
2007-02-01	779280	Aichi	5153.81
2007-03-01	914040	Aichi	5153.81
2007-04-01	884640	Aichi	5153.81
2007-05-01	890730	Aichi	5153.81
2007-06-01	817140	Aichi	5153.81
2007-07-01	868080	Aichi	5153.81
2007-08-01	1018330	Aichi	5153.81
2007-09-01	856010	Aichi	5153.81
2007-10-01	908640	Aichi	5153.81
2007-11-01	945250	Aichi	5153.81
2007-12-01	878250	Aichi	5153.81
2008-01-01	762060	Aichi	5153.81
2008-02-01	831830	Aichi	5153.81
2008-03-01	928410	Aichi	5153.81
2008-04-01	875940	Aichi	5153.81
2008-05-01	896000	Aichi	5153.81
2008-06-01	805180	Aichi	5153.81
2008-07-01	912810	Aichi	5153.81
2008-08-01	1012550	Aichi	5153.81
2008-09-01	830690	Aichi	5153.81
2008-10-01	888680	Aichi	5153.81
2008-11-01	914530	Aichi	5153.81
2008-12-01	817110	Aichi	5153.81
2009-01-01	726410	Aichi	5153.81
2009-02-01	694840	Aichi	5153.81
2009-03-01	852300	Aichi	5153.81
2009-04-01	751180	Aichi	5153.81
2009-05-01	773320	Aichi	5153.81
2009-06-01	708080	Aichi	5153.81
2009-07-01	782420	Aichi	5153.81
2009-08-01	897500	Aichi	5153.81
2009-09-01	787570	Aichi	5153.81
2009-10-01	829490	Aichi	5153.81
2009-11-01	812600	Aichi	5153.81
2009-12-01	780910	Aichi	5153.81
2010-01-01	843650	Aichi	5153.81
2010-02-01	869310	Aichi	5153.81
2010-03-01	1036830	Aichi	5153.81
2010-04-01	956020	Aichi	5153.81
2010-05-01	1007690	Aichi	5153.81
2010-06-01	903650	Aichi	5153.81
2010-07-01	956940	Aichi	5153.81
2010-08-01	1139870	Aichi	5153.81
2010-09-01	903310	Aichi	5153.81
2010-10-01	982450	Aichi	5153.81
2010-11-01	927660	Aichi	5153.81
2010-12-01	916140	Aichi	5153.81
2011-01-01	867970	Aichi	5153.81
2011-02-01	912910	Aichi	5153.81
2011-03-01	1045270	Aichi	5153.81
2011-04-01	944130	Aichi	5153.81
2011-05-01	1007480	Aichi	5153.81
2011-06-01	949950	Aichi	5153.81
2011-07-01	1053790	Aichi	5153.81
2011-08-01	1316140	Aichi	5153.81
2011-09-01	1043560	Aichi	5153.81
2011-10-01	1112720	Aichi	5153.81
2011-11-01	1074840	Aichi	5153.81
2011-12-01	1078190	Aichi	5153.81
2012-01-01	959380	Aichi	5153.81
2012-02-01	954960	Aichi	5153.81
2012-03-01	1174070	Aichi	5153.81
2012-04-01	1117020	Aichi	5153.81
2012-05-01	1123110	Aichi	5153.81
2012-06-01	1058120	Aichi	5153.81
2012-07-01	1112410	Aichi	5153.81
2012-08-01	1414720	Aichi	5153.81
2012-09-01	1116500	Aichi	5153.81
2012-10-01	1138680	Aichi	5153.81
2012-11-01	1127780	Aichi	5153.81
2012-12-01	1129490	Aichi	5153.81
2013-01-01	975400	Aichi	5153.81
2013-02-01	966930	Aichi	5153.81
2013-03-01	1199250	Aichi	5153.81
2013-04-01	1137110	Aichi	5153.81
2013-05-01	1190220	Aichi	5153.81
2013-06-01	1099310	Aichi	5153.81
2013-07-01	1254770	Aichi	5153.81
2013-08-01	1591620	Aichi	5153.81
2013-09-01	1216130	Aichi	5153.81
2013-10-01	1332780	Aichi	5153.81
2013-11-01	1376150	Aichi	5153.81
2013-12-01	1313560	Aichi	5153.81
2014-01-01	1128270	Aichi	5153.81
2014-02-01	1130110	Aichi	5153.81
2014-03-01	1428270	Aichi	5153.81
2014-04-01	1222820	Aichi	5153.81
2014-05-01	1269710	Aichi	5153.81
2014-06-01	1162280	Aichi	5153.81
2014-07-01	1310030	Aichi	5153.81
2014-08-01	1537360	Aichi	5153.81
2014-09-01	1242520	Aichi	5153.81
2014-10-01	1293010	Aichi	5153.81
2014-11-01	1345090	Aichi	5153.81
2014-12-01	1325960	Aichi	5153.81
2015-01-01	1209360	Aichi	5153.81
2015-02-01	1227640	Aichi	5153.81
2015-03-01	1447790	Aichi	5153.81
2015-04-01	1373010	Aichi	5153.81
2015-05-01	1391230	Aichi	5153.81
2015-06-01	1297490	Aichi	5153.81
2015-07-01	1469270	Aichi	5153.81
2015-08-01	1650110	Aichi	5153.81
2015-09-01	1408520	Aichi	5153.81
2015-10-01	1406090	Aichi	5153.81
2015-11-01	1377820	Aichi	5153.81
2015-12-01	1363870	Aichi	5153.81
2016-01-01	1255210	Aichi	5153.81
2016-02-01	1239630	Aichi	5153.81
2016-03-01	1489520	Aichi	5153.81
2016-04-01	1405110	Aichi	5153.81
2016-05-01	1339860	Aichi	5153.81
2016-06-01	1322540	Aichi	5153.81
2016-07-01	1478760	Aichi	5153.81
2016-08-01	1638080	Aichi	5153.81
2016-09-01	1301560	Aichi	5153.81
2016-10-01	1351030	Aichi	5153.81
2016-11-01	1361080	Aichi	5153.81
2016-12-01	1376420	Aichi	5153.81
2017-01-01	1267390	Aichi	5153.81
2017-02-01	1233020	Aichi	5153.81
2017-03-01	1490450	Aichi	5153.81
2017-04-01	1447140	Aichi	5153.81
2017-05-01	1398380	Aichi	5153.81
2017-06-01	1288840	Aichi	5153.81
2017-07-01	1541470	Aichi	5153.81
2017-08-01	1799530	Aichi	5153.81
2017-09-01	1428140	Aichi	5153.81
2017-10-01	1444770	Aichi	5153.81
2017-11-01	1447430	Aichi	5153.81
2017-12-01	1402830	Aichi	5153.81
2018-01-01	1254880	Aichi	5153.81
2018-02-01	1285170	Aichi	5153.81
2018-03-01	1472930	Aichi	5153.81
2018-04-01	1406600	Aichi	5153.81
2018-05-01	1413200	Aichi	5153.81
2018-06-01	1337900	Aichi	5153.81
2018-07-01	1475950	Aichi	5153.81
2018-08-01	1701410	Aichi	5153.81
2018-09-01	1359350	Aichi	5153.81
2018-10-01	1415220	Aichi	5153.81
2018-11-01	1429660	Aichi	5153.81
2018-12-01	1457580	Aichi	5153.81
2019-01-01	1375060	Aichi	5153.81
2019-02-01	1457930	Aichi	5153.81
2019-03-01	1663150	Aichi	5153.81
2019-04-01	1705640	Aichi	5153.81
2019-05-01	1671550	Aichi	5153.81
2019-06-01	1554440	Aichi	5153.81
2019-07-01	1684860	Aichi	5153.81
2019-08-01	1890510	Aichi	5153.81
2019-09-01	1519660	Aichi	5153.81
2019-10-01	1532250	Aichi	5153.81
2019-11-01	1664580	Aichi	5153.81
2019-12-01	1618120	Aichi	5153.81
2020-01-01	1652630	Aichi	5153.81
2020-02-01	1367620	Aichi	5153.81
2020-03-01	725100	Aichi	5153.81
2020-04-01	361750	Aichi	5153.81
2020-05-01	310450	Aichi	5153.81
2020-06-01	535030	Aichi	5153.81
2020-07-01	776880	Aichi	5153.81
2020-08-01	817410	Aichi	5153.81
2020-09-01	901720	Aichi	5153.81
2020-10-01	1094030	Aichi	5153.81
2020-11-01	1140860	Aichi	5153.81
2020-12-01	1011310	Aichi	5153.81
2007-01-01	421110	Mie	5760.72
2007-02-01	385840	Mie	5760.72
2007-03-01	513810	Mie	5760.72
2007-04-01	452840	Mie	5760.72
2007-05-01	509400	Mie	5760.72
2007-06-01	428380	Mie	5760.72
2007-07-01	427550	Mie	5760.72
2007-08-01	605450	Mie	5760.72
2007-09-01	408950	Mie	5760.72
2007-10-01	453140	Mie	5760.72
2007-11-01	477870	Mie	5760.72
2007-12-01	418920	Mie	5760.72
2008-01-01	490320	Mie	5760.72
2008-02-01	469350	Mie	5760.72
2008-03-01	639120	Mie	5760.72
2008-04-01	484520	Mie	5760.72
2008-05-01	518070	Mie	5760.72
2008-06-01	423790	Mie	5760.72
2008-07-01	529500	Mie	5760.72
2008-08-01	757550	Mie	5760.72
2008-09-01	452410	Mie	5760.72
2008-10-01	480280	Mie	5760.72
2008-11-01	525010	Mie	5760.72
2008-12-01	452670	Mie	5760.72
2009-01-01	413620	Mie	5760.72
2009-02-01	362370	Mie	5760.72
2009-03-01	517880	Mie	5760.72
2009-04-01	378850	Mie	5760.72
2009-05-01	426920	Mie	5760.72
2009-06-01	353910	Mie	5760.72
2009-07-01	475900	Mie	5760.72
2009-08-01	659610	Mie	5760.72
2009-09-01	451700	Mie	5760.72
2009-10-01	423370	Mie	5760.72
2009-11-01	446390	Mie	5760.72
2009-12-01	387120	Mie	5760.72
2010-01-01	419510	Mie	5760.72
2010-02-01	385270	Mie	5760.72
2010-03-01	520830	Mie	5760.72
2010-04-01	378290	Mie	5760.72
2010-05-01	436220	Mie	5760.72
2010-06-01	347050	Mie	5760.72
2010-07-01	495010	Mie	5760.72
2010-08-01	735730	Mie	5760.72
2010-09-01	440400	Mie	5760.72
2010-10-01	507420	Mie	5760.72
2010-11-01	505870	Mie	5760.72
2010-12-01	465930	Mie	5760.72
2011-01-01	575400	Mie	5760.72
2011-02-01	521530	Mie	5760.72
2011-03-01	606100	Mie	5760.72
2011-04-01	495960	Mie	5760.72
2011-05-01	634430	Mie	5760.72
2011-06-01	481170	Mie	5760.72
2011-07-01	651200	Mie	5760.72
2011-08-01	1063320	Mie	5760.72
2011-09-01	583830	Mie	5760.72
2011-10-01	663150	Mie	5760.72
2011-11-01	648550	Mie	5760.72
2011-12-01	644040	Mie	5760.72
2012-01-01	560520	Mie	5760.72
2012-02-01	508450	Mie	5760.72
2012-03-01	714190	Mie	5760.72
2012-04-01	617960	Mie	5760.72
2012-05-01	695920	Mie	5760.72
2012-06-01	547760	Mie	5760.72
2012-07-01	698600	Mie	5760.72
2012-08-01	1104060	Mie	5760.72
2012-09-01	618120	Mie	5760.72
2012-10-01	768620	Mie	5760.72
2012-11-01	769160	Mie	5760.72
2012-12-01	731340	Mie	5760.72
2013-01-01	672430	Mie	5760.72
2013-02-01	645000	Mie	5760.72
2013-03-01	894360	Mie	5760.72
2013-04-01	625270	Mie	5760.72
2013-05-01	714030	Mie	5760.72
2013-06-01	591050	Mie	5760.72
2013-07-01	872510	Mie	5760.72
2013-08-01	1278830	Mie	5760.72
2013-09-01	797020	Mie	5760.72
2013-10-01	849960	Mie	5760.72
2013-11-01	932560	Mie	5760.72
2013-12-01	813420	Mie	5760.72
2014-01-01	693590	Mie	5760.72
2014-02-01	620320	Mie	5760.72
2014-03-01	895150	Mie	5760.72
2014-04-01	621830	Mie	5760.72
2014-05-01	730140	Mie	5760.72
2014-06-01	591770	Mie	5760.72
2014-07-01	727350	Mie	5760.72
2014-08-01	1051270	Mie	5760.72
2014-09-01	631520	Mie	5760.72
2014-10-01	727470	Mie	5760.72
2014-11-01	798560	Mie	5760.72
2014-12-01	705400	Mie	5760.72
2015-01-01	661270	Mie	5760.72
2015-02-01	605800	Mie	5760.72
2015-03-01	827280	Mie	5760.72
2015-04-01	661030	Mie	5760.72
2015-05-01	766500	Mie	5760.72
2015-06-01	573550	Mie	5760.72
2015-07-01	824040	Mie	5760.72
2015-08-01	1158950	Mie	5760.72
2015-09-01	791500	Mie	5760.72
2015-10-01	871280	Mie	5760.72
2015-11-01	881200	Mie	5760.72
2015-12-01	836410	Mie	5760.72
2016-01-01	660660	Mie	5760.72
2016-02-01	639130	Mie	5760.72
2016-03-01	814510	Mie	5760.72
2016-04-01	698650	Mie	5760.72
2016-05-01	824340	Mie	5760.72
2016-06-01	613620	Mie	5760.72
2016-07-01	804910	Mie	5760.72
2016-08-01	1125890	Mie	5760.72
2016-09-01	720630	Mie	5760.72
2016-10-01	820130	Mie	5760.72
2016-11-01	787000	Mie	5760.72
2016-12-01	794990	Mie	5760.72
2017-01-01	609880	Mie	5760.72
2017-02-01	575770	Mie	5760.72
2017-03-01	809080	Mie	5760.72
2017-04-01	647270	Mie	5760.72
2017-05-01	722210	Mie	5760.72
2017-06-01	559700	Mie	5760.72
2017-07-01	715820	Mie	5760.72
2017-08-01	983800	Mie	5760.72
2017-09-01	616850	Mie	5760.72
2017-10-01	679750	Mie	5760.72
2017-11-01	730530	Mie	5760.72
2017-12-01	668450	Mie	5760.72
2018-01-01	649650	Mie	5760.72
2018-02-01	620250	Mie	5760.72
2018-03-01	781150	Mie	5760.72
2018-04-01	690600	Mie	5760.72
2018-05-01	661280	Mie	5760.72
2018-06-01	589940	Mie	5760.72
2018-07-01	780100	Mie	5760.72
2018-08-01	1149420	Mie	5760.72
2018-09-01	711030	Mie	5760.72
2018-10-01	755180	Mie	5760.72
2018-11-01	778340	Mie	5760.72
2018-12-01	733720	Mie	5760.72
2019-01-01	589710	Mie	5760.72
2019-02-01	570820	Mie	5760.72
2019-03-01	795230	Mie	5760.72
2019-04-01	749500	Mie	5760.72
2019-05-01	765290	Mie	5760.72
2019-06-01	657770	Mie	5760.72
2019-07-01	748530	Mie	5760.72
2019-08-01	1025970	Mie	5760.72
2019-09-01	622460	Mie	5760.72
2019-10-01	674640	Mie	5760.72
2019-11-01	744950	Mie	5760.72
2019-12-01	655020	Mie	5760.72
2020-01-01	560700	Mie	5760.72
2020-02-01	513000	Mie	5760.72
2020-03-01	403530	Mie	5760.72
2020-04-01	151940	Mie	5760.72
2020-05-01	123550	Mie	5760.72
2020-06-01	231190	Mie	5760.72
2020-07-01	380710	Mie	5760.72
2020-08-01	494890	Mie	5760.72
2020-09-01	450140	Mie	5760.72
2020-10-01	579500	Mie	5760.72
2020-11-01	660460	Mie	5760.72
2020-12-01	528680	Mie	5760.72
2007-01-01	173490	Shiga	4017.36
2007-02-01	173880	Shiga	4017.36
2007-03-01	240590	Shiga	4017.36
2007-04-01	280160	Shiga	4017.36
2007-05-01	271070	Shiga	4017.36
2007-06-01	223130	Shiga	4017.36
2007-07-01	216110	Shiga	4017.36
2007-08-01	329440	Shiga	4017.36
2007-09-01	227640	Shiga	4017.36
2007-10-01	240060	Shiga	4017.36
2007-11-01	290130	Shiga	4017.36
2007-12-01	207470	Shiga	4017.36
2008-01-01	173520	Shiga	4017.36
2008-02-01	177170	Shiga	4017.36
2008-03-01	245840	Shiga	4017.36
2008-04-01	269150	Shiga	4017.36
2008-05-01	258520	Shiga	4017.36
2008-06-01	205910	Shiga	4017.36
2008-07-01	228580	Shiga	4017.36
2008-08-01	330390	Shiga	4017.36
2008-09-01	216100	Shiga	4017.36
2008-10-01	243890	Shiga	4017.36
2008-11-01	291090	Shiga	4017.36
2008-12-01	201420	Shiga	4017.36
2009-01-01	159910	Shiga	4017.36
2009-02-01	149330	Shiga	4017.36
2009-03-01	225200	Shiga	4017.36
2009-04-01	228330	Shiga	4017.36
2009-05-01	205100	Shiga	4017.36
2009-06-01	149110	Shiga	4017.36
2009-07-01	197300	Shiga	4017.36
2009-08-01	299400	Shiga	4017.36
2009-09-01	211110	Shiga	4017.36
2009-10-01	231110	Shiga	4017.36
2009-11-01	257830	Shiga	4017.36
2009-12-01	187350	Shiga	4017.36
2010-01-01	196380	Shiga	4017.36
2010-02-01	194460	Shiga	4017.36
2010-03-01	296620	Shiga	4017.36
2010-04-01	278130	Shiga	4017.36
2010-05-01	301020	Shiga	4017.36
2010-06-01	236180	Shiga	4017.36
2010-07-01	262710	Shiga	4017.36
2010-08-01	371260	Shiga	4017.36
2010-09-01	253110	Shiga	4017.36
2010-10-01	274950	Shiga	4017.36
2010-11-01	290580	Shiga	4017.36
2010-12-01	223930	Shiga	4017.36
2011-01-01	245570	Shiga	4017.36
2011-02-01	242150	Shiga	4017.36
2011-03-01	340080	Shiga	4017.36
2011-04-01	372620	Shiga	4017.36
2011-05-01	414320	Shiga	4017.36
2011-06-01	316330	Shiga	4017.36
2011-07-01	366910	Shiga	4017.36
2011-08-01	573300	Shiga	4017.36
2011-09-01	349050	Shiga	4017.36
2011-10-01	379550	Shiga	4017.36
2011-11-01	402450	Shiga	4017.36
2011-12-01	308130	Shiga	4017.36
2012-01-01	249850	Shiga	4017.36
2012-02-01	245620	Shiga	4017.36
2012-03-01	344880	Shiga	4017.36
2012-04-01	358880	Shiga	4017.36
2012-05-01	358160	Shiga	4017.36
2012-06-01	290770	Shiga	4017.36
2012-07-01	407670	Shiga	4017.36
2012-08-01	608050	Shiga	4017.36
2012-09-01	341320	Shiga	4017.36
2012-10-01	334580	Shiga	4017.36
2012-11-01	383230	Shiga	4017.36
2012-12-01	294270	Shiga	4017.36
2013-01-01	218820	Shiga	4017.36
2013-02-01	219330	Shiga	4017.36
2013-03-01	316420	Shiga	4017.36
2013-04-01	375790	Shiga	4017.36
2013-05-01	369440	Shiga	4017.36
2013-06-01	294820	Shiga	4017.36
2013-07-01	367210	Shiga	4017.36
2013-08-01	561260	Shiga	4017.36
2013-09-01	345960	Shiga	4017.36
2013-10-01	326270	Shiga	4017.36
2013-11-01	381130	Shiga	4017.36
2013-12-01	298160	Shiga	4017.36
2014-01-01	276190	Shiga	4017.36
2014-02-01	255340	Shiga	4017.36
2014-03-01	395390	Shiga	4017.36
2014-04-01	413280	Shiga	4017.36
2014-05-01	420290	Shiga	4017.36
2014-06-01	330790	Shiga	4017.36
2014-07-01	396750	Shiga	4017.36
2014-08-01	611650	Shiga	4017.36
2014-09-01	365300	Shiga	4017.36
2014-10-01	382920	Shiga	4017.36
2014-11-01	430450	Shiga	4017.36
2014-12-01	350380	Shiga	4017.36
2015-01-01	326490	Shiga	4017.36
2015-02-01	325890	Shiga	4017.36
2015-03-01	437620	Shiga	4017.36
2015-04-01	460910	Shiga	4017.36
2015-05-01	494550	Shiga	4017.36
2015-06-01	412050	Shiga	4017.36
2015-07-01	485960	Shiga	4017.36
2015-08-01	661110	Shiga	4017.36
2015-09-01	447300	Shiga	4017.36
2015-10-01	465560	Shiga	4017.36
2015-11-01	474160	Shiga	4017.36
2015-12-01	401640	Shiga	4017.36
2016-01-01	285650	Shiga	4017.36
2016-02-01	307120	Shiga	4017.36
